type,client,tx,amount
deposit,25321,4220007290,316.3609
withdrawal,21850,4220007291,312.1982
deposit,61832,4220007292,267.3134
withdrawal,52549,4220007293,252.3473
deposit,32274,4220007294,261.4952
withdrawal,64790,4220007295,305.4792
deposit,47715,4220007296,384.8939
deposit,26516,4220007297,322.3508
deposit,19414,4220007298,403.6165
withdrawal,18491,4220007299,262.5037
deposit,18697,4220007300,244.8066
deposit,50362,4220007301,356.9745
withdrawal,53326,4220007302,298.038
withdrawal,23440,4220007303,475.1008
withdrawal,63505,4220007304,340.3482
withdrawal,17693,4220007305,415.178
deposit,45157,4220007306,378.1524
withdrawal,17515,4220007307,223.0194
withdrawal,23044,4220007308,407.96
deposit,61601,4220007309,283.2664
deposit,11300,4220007310,324.3332
withdrawal,47213,4220007311,259.9659
withdrawal,23881,4220007312,258.388
deposit,10244,4220007313,418.0654
withdrawal,50111,4220007314,421.5088
withdrawal,44698,4220007315,232.9803
deposit,36517,4220007316,328.2071
deposit,19773,4220007317,436.0409
withdrawal,38909,4220007318,317.4052
deposit,15071,4220007319,450.7592
deposit,53567,4220007320,464.4928
withdrawal,56412,4220007321,449.7489
deposit,61769,4220007322,493.49
deposit,25729,4220007323,466.1162
withdrawal,7532,4220007324,482.0863
withdrawal,62219,4220007325,211.2423
deposit,22417,4220007326,477.8326
withdrawal,37864,4220007327,275.7899
deposit,21694,4220007328,463.0078
deposit,52637,4220007329,202.0311
deposit,17017,4220007330,433.4486
deposit,26291,4220007331,488.435
withdrawal,43885,4220007332,316.4076
deposit,64654,4220007333,278.8949
deposit,63231,4220007334,429.3266
withdrawal,50734,4220007335,214.0396
deposit,56343,4220007336,425.856
deposit,11258,4220007337,417.9162
deposit,54611,4220007338,362.2441
deposit,50564,4220007339,446.1099
withdrawal,55386,4220007340,307.8007
withdrawal,45741,4220007341,453.5629
deposit,36061,4220007342,482.5858
withdrawal,55236,4220007343,207.2658
withdrawal,50835,4220007344,287.5802
deposit,49211,4220007345,443.8064
deposit,62792,4220007346,319.7479
withdrawal,65529,4220007347,482.6837
deposit,9608,4220007348,449.5448
withdrawal,60692,4220007349,263.8713
withdrawal,36289,4220007350,324.9765
deposit,64473,4220007351,373.671
withdrawal,40158,4220007352,275.1656
withdrawal,36418,4220007353,283.3169
deposit,48254,4220007354,333.9712
deposit,22245,4220007355,281.6186
deposit,19444,4220007356,474.5602
deposit,54622,4220007357,255.7742
deposit,47463,4220007358,325.6698
withdrawal,19944,4220007359,354.6834
withdrawal,10406,4220007360,369.8916
deposit,65502,4220007361,306.1013
deposit,17081,4220007362,464.1195
withdrawal,35706,4220007363,299.8107
deposit,56795,4220007364,265.5868
withdrawal,50191,4220007365,294.1738
deposit,16534,4220007366,332.5456
withdrawal,24339,4220007367,225.9407
withdrawal,57174,4220007368,298.282
deposit,23000,4220007369,329.674
withdrawal,47909,4220007370,263.0869
deposit,44883,4220007371,490.4165
withdrawal,53295,4220007372,452.9898
deposit,56862,4220007373,464.2496
withdrawal,40074,4220007374,336.7409
deposit,63300,4220007375,247.3636
withdrawal,17901,4220007376,336.4173
deposit,60433,4220007377,249.6873
deposit,64291,4220007378,360.7635
deposit,65415,4220007379,332.9246
deposit,25884,4220007380,212.1923
withdrawal,43441,4220007381,450.2807
withdrawal,49755,4220007382,320.8651
withdrawal,40836,4220007383,211.8276
withdrawal,63009,4220007384,330.1994
withdrawal,39834,4220007385,259.6661
withdrawal,65013,4220007386,327.3315
withdrawal,24870,4220007387,262.114
deposit,12985,4220007388,446.7776
withdrawal,22169,4220007389,299.1038
withdrawal,34093,4220007390,380.0146
withdrawal,11609,4220007391,295.2341
deposit,17041,4220007392,262.6408
withdrawal,47916,4220007393,231.0055
withdrawal,8106,4220007394,477.6508
withdrawal,14653,4220007395,277.8366
withdrawal,25319,4220007396,436.7141
withdrawal,34594,4220007397,442.0259
deposit,30151,4220007398,283.8342
deposit,34146,4220007399,349.6424
withdrawal,30451,4220007400,268.202
deposit,37163,4220007401,223.5997
withdrawal,37105,4220007402,271.2955
withdrawal,27386,4220007403,237.9929
withdrawal,64949,4220007404,255.4795
withdrawal,26816,4220007405,449.3668
withdrawal,53798,4220007406,394.6441
withdrawal,43866,4220007407,285.4402
withdrawal,47325,4220007408,484.9942
withdrawal,54506,4220007409,492.8365
withdrawal,53347,4220007410,249.8139
deposit,36410,4220007411,293.6802
deposit,51064,4220007412,298.4087
withdrawal,37282,4220007413,429.7414
withdrawal,48276,4220007414,282.3767
deposit,61503,4220007415,466.5846
deposit,11067,4220007416,253.5383
withdrawal,48048,4220007417,304.201
deposit,19908,4220007418,227.6433
deposit,19259,4220007419,242.9889
deposit,36976,4220007420,319.5855
deposit,29339,4220007421,421.76
deposit,33580,4220007422,289.7566
deposit,65462,4220007423,430.3019
withdrawal,9825,4220007424,487.1441
deposit,20645,4220007425,282.3253
withdrawal,32976,4220007426,228.4809
withdrawal,53730,4220007427,469.2663
withdrawal,46088,4220007428,425.8572
deposit,25317,4220007429,403.9408
withdrawal,53631,4220007430,268.7629
withdrawal,7061,4220007431,299.6224
withdrawal,40648,4220007432,426.287
deposit,14850,4220007433,465.0218
deposit,43519,4220007434,444.9161
deposit,19433,4220007435,225.0888
deposit,64588,4220007436,351.6319
deposit,17881,4220007437,367.2779
withdrawal,30690,4220007438,397.7358
deposit,33145,4220007439,442.177
deposit,14717,4220007440,358.0214
deposit,44869,4220007441,294.4672
deposit,34226,4220007442,220.53
deposit,17187,4220007443,451.2245
deposit,30380,4220007444,349.9395
withdrawal,37701,4220007445,305.3736
deposit,30119,4220007446,390.1003
deposit,48586,4220007447,324.2733
withdrawal,29554,4220007448,421.3512
deposit,37186,4220007449,216.5226
withdrawal,36222,4220007450,381.2249
deposit,39282,4220007451,490.9514
deposit,59439,4220007452,237.8252
deposit,51735,4220007453,325.4033
deposit,12411,4220007454,409.4074
deposit,41810,4220007455,259.2533
withdrawal,58662,4220007456,255.2656
withdrawal,57328,4220007457,233.2547
deposit,33870,4220007458,466.6539
withdrawal,59887,4220007459,368.0054
withdrawal,23344,4220007460,382.6553
deposit,59624,4220007461,335.1603
withdrawal,20376,4220007462,226.4106
withdrawal,52353,4220007463,250.7732
withdrawal,33998,4220007464,467.9607
withdrawal,45932,4220007465,287.1321
withdrawal,30645,4220007466,214.9755
withdrawal,19420,4220007467,317.9844
withdrawal,41648,4220007468,261.9347
deposit,27414,4220007469,216.6439
deposit,10039,4220007470,223.433
deposit,62476,4220007471,209.1963
withdrawal,9966,4220007472,405.6508
deposit,6562,4220007473,339.3447
deposit,44506,4220007474,254.439
deposit,53519,4220007475,400.8106
deposit,30484,4220007476,249.4327
deposit,46301,4220007477,389.8791
deposit,17399,4220007478,277.3865
deposit,38685,4220007479,419.5993
deposit,22342,4220007480,378.7765
withdrawal,10409,4220007481,444.7084
withdrawal,51567,4220007482,450.251
withdrawal,52178,4220007483,392.7801
deposit,43756,4220007484,365.3225
withdrawal,18641,4220007485,215.0485
withdrawal,48010,4220007486,429.2191
deposit,38687,4220007487,380.7643
deposit,48486,4220007488,478.0478
deposit,62674,4220007489,459.3336
deposit,54814,4220007490,438.4748
deposit,16116,4220007491,484.2107
deposit,43930,4220007492,454.5025
withdrawal,16430,4220007493,206.7505
withdrawal,25209,4220007494,221.7822
deposit,31029,4220007495,255.8417
withdrawal,33992,4220007496,293.594
withdrawal,33441,4220007497,386.0583
deposit,35555,4220007498,374.5965
deposit,53930,4220007499,391.8162
withdrawal,27956,4220007500,453.5659
deposit,61212,4220007501,252.8883
withdrawal,39260,4220007502,326.149
withdrawal,46867,4220007503,285.7101
withdrawal,18495,4220007504,223.7369
deposit,49877,4220007505,309.7445
withdrawal,40339,4220007506,392.405
deposit,17778,4220007507,317.8329
withdrawal,44804,4220007508,307.428
withdrawal,61199,4220007509,459.6113
deposit,10819,4220007510,242.0592
deposit,59785,4220007511,347.8781
withdrawal,16985,4220007512,363.1317
deposit,46960,4220007513,463.2555
withdrawal,52576,4220007514,367.1656
deposit,55144,4220007515,315.1916
withdrawal,11441,4220007516,491.5692
deposit,56385,4220007517,311.5126
withdrawal,7291,4220007518,392.3613
deposit,43054,4220007519,424.8845
withdrawal,21589,4220007520,337.866
withdrawal,46467,4220007521,293.8245
deposit,10769,4220007522,389.9465
withdrawal,56138,4220007523,454.1664
deposit,16449,4220007524,364.4012
withdrawal,46434,4220007525,419.4589
deposit,11412,4220007526,422.6185
deposit,18779,4220007527,218.0176
withdrawal,45709,4220007528,379.5458
withdrawal,61088,4220007529,397.1303
withdrawal,38631,4220007530,367.1689
deposit,40551,4220007531,207.2685
deposit,19806,4220007532,229.8497
withdrawal,55060,4220007533,271.105
withdrawal,63436,4220007534,415.0154
deposit,25872,4220007535,420.5461
deposit,25778,4220007536,310.2844
deposit,48375,4220007537,468.1251
withdrawal,64777,4220007538,208.4502
deposit,8388,4220007539,284.346
deposit,25566,4220007540,308.6633
deposit,60905,4220007541,492.5774
withdrawal,63666,4220007542,341.1172
deposit,21615,4220007543,457.3697
deposit,37121,4220007544,206.5816
deposit,42075,4220007545,223.8749
withdrawal,9186,4220007546,362.018
withdrawal,48243,4220007547,439.0581
deposit,59629,4220007548,255.947
deposit,51488,4220007549,453.355
deposit,47767,4220007550,294.0221
deposit,8001,4220007551,367.4424
deposit,17736,4220007552,314.5404
deposit,43313,4220007553,321.4208
deposit,56167,4220007554,380.1117
withdrawal,39748,4220007555,497.5035
deposit,21632,4220007556,447.294
withdrawal,37283,4220007557,486.2226
withdrawal,37182,4220007558,375.9642
deposit,63561,4220007559,319.2787
withdrawal,65293,4220007560,380.8749
deposit,12846,4220007561,498.3872
deposit,49337,4220007562,294.2985
deposit,36690,4220007563,456.1187
withdrawal,62652,4220007564,437.6308
deposit,22135,4220007565,253.88
withdrawal,64365,4220007566,203.9481
withdrawal,21470,4220007567,294.4566
deposit,64152,4220007568,372.4455
withdrawal,50998,4220007569,366.1204
withdrawal,33637,4220007570,489.2679
deposit,9963,4220007571,252.7981
deposit,36230,4220007572,292.6275
deposit,32350,4220007573,431.1705
withdrawal,7778,4220007574,385.7465
deposit,20639,4220007575,349.9562
withdrawal,46990,4220007576,227.0658
deposit,58943,4220007577,275.8082
withdrawal,53743,4220007578,440.0823
withdrawal,61193,4220007579,350.7636
deposit,65284,4220007580,235.8158
deposit,54548,4220007581,412.2143
withdrawal,35298,4220007582,394.4709
deposit,42770,4220007583,260.1833
deposit,63757,4220007584,232.1292
deposit,60930,4220007585,277.6269
withdrawal,33741,4220007586,209.6707
withdrawal,52203,4220007587,348.3772
deposit,11783,4220007588,425.3421
deposit,22348,4220007589,432.774
withdrawal,52015,4220007590,420.3604
withdrawal,40544,4220007591,449.7838
deposit,38711,4220007592,460.32
withdrawal,17641,4220007593,271.3279
withdrawal,17520,4220007594,265.1849
deposit,62798,4220007595,231.7571
deposit,50032,4220007596,339.2961
withdrawal,54458,4220007597,354.9421
deposit,33466,4220007598,358.1411
withdrawal,25891,4220007599,283.8312
withdrawal,19696,4220007600,395.2589
withdrawal,15438,4220007601,500.2746
deposit,21583,4220007602,396.567
withdrawal,18961,4220007603,436.1947
withdrawal,18375,4220007604,245.5214
deposit,65079,4220007605,277.1598
withdrawal,54941,4220007606,240.0313
withdrawal,13258,4220007607,444.3082
deposit,33565,4220007608,306.6117
withdrawal,24343,4220007609,266.0182
withdrawal,14007,4220007610,380.9213
withdrawal,7818,4220007611,336.7595
withdrawal,13466,4220007612,257.8949
withdrawal,46523,4220007613,332.1475
deposit,18604,4220007614,219.4799
deposit,19584,4220007615,252.6518
withdrawal,49737,4220007616,424.4051
deposit,42593,4220007617,452.401
deposit,53928,4220007618,419.359
withdrawal,11867,4220007619,245.4599
deposit,22983,4220007620,218.4668
withdrawal,35171,4220007621,465.1676
deposit,37247,4220007622,202.5818
deposit,57515,4220007623,448.6364
withdrawal,35494,4220007624,342.7416
withdrawal,60683,4220007625,344.7241
deposit,38506,4220007626,416.0652
withdrawal,49113,4220007627,254.1339
deposit,23831,4220007628,426.4011
deposit,10626,4220007629,342.7172
withdrawal,37685,4220007630,404.0172
withdrawal,50647,4220007631,351.7468
withdrawal,58506,4220007632,403.9661
withdrawal,16314,4220007633,220.9081
withdrawal,14474,4220007634,305.0561
deposit,17189,4220007635,488.9381
withdrawal,40224,4220007636,230.566
deposit,25478,4220007637,498.0852
deposit,49960,4220007638,292.9434
deposit,30234,4220007639,448.7497
withdrawal,57407,4220007640,369.2334
withdrawal,64267,4220007641,368.3171
deposit,7345,4220007642,386.4721
deposit,42059,4220007643,334.7017
withdrawal,16543,4220007644,223.2854
withdrawal,60231,4220007645,316.6876
deposit,15099,4220007646,344.3351
deposit,20995,4220007647,322.3134
deposit,20656,4220007648,407.936
deposit,42485,4220007649,335.9195
withdrawal,12484,4220007650,452.0491
withdrawal,39077,4220007651,245.6684
withdrawal,20844,4220007652,433.2862
deposit,57225,4220007653,274.1237
withdrawal,48941,4220007654,282.049
withdrawal,46906,4220007655,312.2581
deposit,22718,4220007656,479.1475
withdrawal,21753,4220007657,389.616
deposit,23500,4220007658,296.1222
withdrawal,35890,4220007659,490.0922
withdrawal,19679,4220007660,316.3597
deposit,14190,4220007661,295.0482
withdrawal,8113,4220007662,371.9662
withdrawal,39019,4220007663,217.338
withdrawal,59711,4220007664,357.5193
deposit,8118,4220007665,425.1139
deposit,30253,4220007666,267.7769
deposit,64942,4220007667,283.4134
withdrawal,10255,4220007668,465.7089
deposit,21278,4220007669,373.2823
withdrawal,51101,4220007670,447.2716
deposit,41969,4220007671,309.2981
withdrawal,43838,4220007672,443.7044
deposit,10712,4220007673,284.4881
withdrawal,41189,4220007674,403.2064
withdrawal,16115,4220007675,432.5854
deposit,10636,4220007676,358.6845
deposit,30320,4220007677,341.5347
withdrawal,31702,4220007678,471.5008
deposit,15815,4220007679,398.6816
deposit,22277,4220007680,479.5745
deposit,7598,4220007681,355.1102
withdrawal,12503,4220007682,445.6769
deposit,19547,4220007683,263.2366
deposit,37125,4220007684,353.9803
withdrawal,59364,4220007685,243.4266
deposit,53442,4220007686,359.6126
withdrawal,50738,4220007687,223.692
deposit,36644,4220007688,425.6513
withdrawal,12098,4220007689,497.9934
deposit,25852,4220007690,381.6
deposit,37663,4220007691,223.3161
deposit,42174,4220007692,372.1404
withdrawal,63835,4220007693,464.9824
withdrawal,26946,4220007694,241.7063
withdrawal,55132,4220007695,371.3634
deposit,55095,4220007696,200.282
withdrawal,29503,4220007697,424.9701
deposit,40759,4220007698,386.9124
deposit,42150,4220007699,386.698
deposit,39869,4220007700,331.2603
withdrawal,8636,4220007701,493.3974
withdrawal,35538,4220007702,449.2087
withdrawal,50589,4220007703,499.4145
withdrawal,44352,4220007704,295.6895
deposit,19695,4220007705,241.2734
withdrawal,36115,4220007706,408.819
deposit,63435,4220007707,432.1747
withdrawal,64652,4220007708,206.9429
withdrawal,48328,4220007709,323.429
withdrawal,20894,4220007710,418.6548
withdrawal,55088,4220007711,483.1517
withdrawal,42196,4220007712,304.312
deposit,9140,4220007713,392.3341
withdrawal,39204,4220007714,435.3382
deposit,39351,4220007715,243.1321
withdrawal,55279,4220007716,386.6658
withdrawal,50006,4220007717,226.9667
deposit,6892,4220007718,336.4371
deposit,58077,4220007719,252.2031
withdrawal,61862,4220007720,387.8753
withdrawal,25920,4220007721,406.1768
withdrawal,62418,4220007722,445.0637
withdrawal,26147,4220007723,282.4213
deposit,62262,4220007724,274.1739
withdrawal,48027,4220007725,414.2588
withdrawal,17501,4220007726,466.6389
withdrawal,32234,4220007727,312.4493
withdrawal,50579,4220007728,450.5157
withdrawal,32535,4220007729,364.2342
deposit,41857,4220007730,429.9165
withdrawal,39766,4220007731,404.462
deposit,61973,4220007732,428.871
deposit,52374,4220007733,485.6545
deposit,40205,4220007734,413.5942
withdrawal,35182,4220007735,394.5917
withdrawal,34749,4220007736,492.1208
withdrawal,25301,4220007737,226.9707
withdrawal,23531,4220007738,392.4902
withdrawal,23465,4220007739,241.4795
deposit,46828,4220007740,283.986
withdrawal,41887,4220007741,393.4754
withdrawal,7139,4220007742,263.5336
deposit,26033,4220007743,394.5884
deposit,53284,4220007744,342.5527
withdrawal,42606,4220007745,211.0152
deposit,59030,4220007746,295.0365
withdrawal,57760,4220007747,323.7442
withdrawal,50785,4220007748,405.0279
deposit,60954,4220007749,299.3205
deposit,24277,4220007750,247.3936
deposit,59412,4220007751,270.3036
withdrawal,63859,4220007752,492.1179
withdrawal,39213,4220007753,270.1582
deposit,56781,4220007754,492.3276
deposit,34769,4220007755,452.7066
deposit,7255,4220007756,313.2806
deposit,50174,4220007757,371.7162
withdrawal,54057,4220007758,357.9357
deposit,9957,4220007759,298.1804
withdrawal,53254,4220007760,371.7114
deposit,59692,4220007761,350.8248
withdrawal,12514,4220007762,451.8149
withdrawal,10220,4220007763,468.9255
withdrawal,52821,4220007764,230.0065
deposit,21079,4220007765,388.288
withdrawal,60607,4220007766,222.8827
withdrawal,20534,4220007767,467.2001
withdrawal,65139,4220007768,225.6789
deposit,32060,4220007769,403.3345
deposit,9829,4220007770,383.807
deposit,33950,4220007771,422.8444
withdrawal,23653,4220007772,343.0428
deposit,59013,4220007773,470.0976
withdrawal,37822,4220007774,421.1131
withdrawal,23586,4220007775,244.6345
deposit,55774,4220007776,428.522
withdrawal,7892,4220007777,358.2726
deposit,64230,4220007778,456.1838
deposit,30119,4220007779,271.3025
withdrawal,19606,4220007780,211.1296
deposit,60091,4220007781,399.1006
deposit,47250,4220007782,269.1204
